user_loc,fr_loc,scaled_sci
USA28025,MEX22,81
USA28025,MEX23,32
USA28025,MEX24,18
USA28025,MEX25,16
USA28025,MEX26,34
USA28025,MEX27,26
USA28025,MEX28,30
USA28025,MEX29,19
USA28025,MEX3,24
USA28025,MEX30,32
USA28025,MEX31,15
USA28025,MEX32,17
USA28025,MEX4,17
USA28025,MEX5,33
USA28025,MEX6,20
USA28025,MEX7,17
USA28025,MEX8,14
USA28025,MEX9,17
USA28027,ARG1,12
USA28027,ARG10,6
USA28027,ARG11,5
USA28027,ARG12,9
USA28027,ARG13,9
USA28027,ARG14,12
USA28027,ARG15,5
USA28027,ARG16,5
USA28027,ARG17,7
USA28027,ARG18,8
USA28027,ARG19,4
USA28027,ARG2,14
USA28027,ARG20,3
USA28027,ARG21,8
USA28027,ARG22,9
USA28027,ARG23,10
USA28027,ARG24,6
USA28027,ARG3,6
USA28027,ARG4,10
USA28027,ARG5,16
USA28027,ARG6,22
USA28027,ARG7,7
USA28027,ARG8,13
USA28027,ARG9,8
USA28027,MEX1,26
USA28027,MEX10,37
USA28027,MEX11,69
USA28027,MEX12,17
USA28027,MEX13,26
USA28027,MEX14,70
USA28027,MEX15,18
USA28027,MEX16,62
USA28027,MEX17,17
USA28027,MEX18,26
USA28027,MEX19,52
USA28027,MEX2,22
USA28027,MEX20,142
USA28027,MEX21,13
USA28027,MEX22,68
USA28027,MEX23,68
USA28027,MEX24,89
USA28027,MEX25,24
USA28027,MEX26,35
USA28027,MEX27,233
USA28027,MEX28,173
USA28027,MEX29,21
USA28027,MEX3,26
USA28027,MEX30,17
USA28027,MEX31,33
USA28027,MEX32,391
USA28027,MEX4,67
USA28027,MEX5,140
USA28027,MEX6,60
USA28027,MEX7,19
USA28027,MEX8,25
USA28027,MEX9,18
USA28029,ARG1,14
USA28029,ARG10,22
USA28029,ARG11,12
USA28029,ARG12,13
USA28029,ARG13,16
USA28029,ARG14,29
USA28029,ARG15,11
USA28029,ARG16,9
USA28029,ARG17,19
USA28029,ARG18,9
USA28029,ARG19,12
USA28029,ARG2,10
USA28029,ARG20,8
USA28029,ARG21,11
USA28029,ARG22,17
USA28029,ARG23,8
USA28029,ARG24,12
USA28029,ARG3,11
USA28029,ARG4,24
USA28029,ARG5,12
USA28029,ARG6,17
USA28029,ARG7,16
USA28029,ARG8,12
USA28029,ARG9,26
USA28029,MEX1,45
USA28029,MEX10,50
USA28029,MEX11,93
USA28029,MEX12,69
USA28029,MEX13,74
USA28029,MEX14,99
USA28029,MEX15,57
USA28029,MEX16,386
USA28029,MEX17,50
USA28029,MEX18,46
USA28029,MEX19,62
USA28029,MEX2,55
USA28029,MEX20,255
USA28029,MEX21,54
USA28029,MEX22,58
USA28029,MEX23,252
USA28029,MEX24,183
USA28029,MEX25,62
USA28029,MEX26,41
USA28029,MEX27,210
USA28029,MEX28,83
USA28029,MEX29,37
USA28029,MEX3,69
USA28029,MEX30,270
USA28029,MEX31,133
USA28029,MEX32,91
USA28029,MEX4,362
USA28029,MEX5,463
USA28029,MEX6,59
USA28029,MEX7,43
USA28029,MEX8,74
USA28029,MEX9,61
USA28031,ARG1,15
USA28031,ARG10,6
USA28031,ARG11,13
USA28031,ARG12,8
USA28031,ARG13,15
USA28031,ARG14,51
USA28031,ARG15,8
USA28031,ARG16,11
USA28031,ARG17,12
USA28031,ARG18,9
USA28031,ARG19,10
USA28031,ARG2,11
USA28031,ARG20,24
USA28031,ARG21,12
USA28031,ARG22,10
USA28031,ARG23,23
USA28031,ARG24,8
USA28031,ARG3,8
USA28031,ARG4,12
USA28031,ARG5,23
USA28031,ARG6,13
USA28031,ARG7,14
USA28031,ARG8,15
USA28031,ARG9,16
USA28031,MEX1,46
USA28031,MEX10,18
USA28031,MEX11,27
USA28031,MEX12,17
USA28031,MEX13,105
USA28031,MEX14,30
USA28031,MEX15,24
USA28031,MEX16,86
USA28031,MEX17,14
USA28031,MEX18,136
USA28031,MEX19,52
USA28031,MEX2,35
USA28031,MEX20,35
USA28031,MEX21,38
USA28031,MEX22,22
USA28031,MEX23,55
USA28031,MEX24,62
USA28031,MEX25,28
USA28031,MEX26,220
USA28031,MEX27,294
USA28031,MEX28,157
USA28031,MEX29,19
USA28031,MEX3,37
USA28031,MEX30,212
USA28031,MEX31,25
USA28031,MEX32,54
USA28031,MEX4,39
USA28031,MEX5,46
USA28031,MEX6,34
USA28031,MEX7,31
USA28031,MEX8,16
USA28031,MEX9,22
USA28033,ARG1,16
USA28033,ARG10,12
USA28033,ARG11,13
USA28033,ARG12,9
USA28033,ARG13,13
USA28033,ARG14,12
USA28033,ARG15,14
USA28033,ARG16,12
USA28033,ARG17,13
USA28033,ARG18,11
USA28033,ARG19,14
USA28033,ARG2,13
USA28033,ARG20,12
USA28033,ARG21,21
USA28033,ARG22,9
USA28033,ARG23,17
USA28033,ARG24,13
USA28033,ARG3,12
USA28033,ARG4,10
USA28033,ARG5,13
USA28033,ARG6,30
USA28033,ARG7,10
USA28033,ARG8,10
USA28033,ARG9,11
USA28033,MEX1,365
USA28033,MEX10,380
USA28033,MEX11,981
USA28033,MEX12,132
USA28033,MEX13,366
USA28033,MEX14,270
USA28033,MEX15,94
USA28033,MEX16,208
USA28033,MEX17,141
USA28033,MEX18,80
USA28033,MEX19,107
USA28033,MEX2,79
USA28033,MEX20,158
USA28033,MEX21,93
USA28033,MEX22,367
USA28033,MEX23,119
USA28033,MEX24,476
USA28033,MEX25,81
USA28033,MEX26,104
USA28033,MEX27,59
USA28033,MEX28,283
USA28033,MEX29,63
USA28033,MEX3,95
USA28033,MEX30,110
USA28033,MEX31,37
USA28033,MEX32,751
USA28033,MEX4,40
USA28033,MEX5,246
USA28033,MEX6,665
USA28033,MEX7,179
USA28033,MEX8,65
USA28033,MEX9,67
USA28035,ARG1,14
USA28035,ARG10,10
USA28035,ARG11,11
USA28035,ARG12,11
USA28035,ARG13,16
USA28035,ARG14,30
USA28035,ARG15,14
USA28035,ARG16,23
USA28035,ARG17,13
USA28035,ARG18,19
USA28035,ARG19,13
USA28035,ARG2,39
USA28035,ARG20,12
USA28035,ARG21,12
USA28035,ARG22,11
USA28035,ARG23,11
USA28035,ARG24,11
USA28035,ARG3,9
USA28035,ARG4,9
USA28035,ARG5,15
USA28035,ARG6,39
USA28035,ARG7,11
USA28035,ARG8,10
USA28035,ARG9,14
USA28035,MEX1,52
USA28035,MEX10,86
USA28035,MEX11,146
USA28035,MEX12,172
USA28035,MEX13,387
USA28035,MEX14,92
USA28035,MEX15,53
USA28035,MEX16,189
USA28035,MEX17,100
USA28035,MEX18,80
USA28035,MEX19,120
USA28035,MEX2,93
USA28035,MEX20,132
USA28035,MEX21,230
USA28035,MEX22,135
USA28035,MEX23,125
USA28035,MEX24,215
USA28035,MEX25,45
USA28035,MEX26,45
USA28035,MEX27,61
USA28035,MEX28,141
USA28035,MEX29,37
USA28035,MEX3,77
USA28035,MEX30,340
USA28035,MEX31,48
USA28035,MEX32,118
USA28035,MEX4,65
USA28035,MEX5,153
USA28035,MEX6,113
USA28035,MEX7,59
USA28035,MEX8,39
USA28035,MEX9,65
USA28037,ARG1,9
USA28037,ARG10,7
USA28037,ARG11,8
USA28037,ARG12,6
USA28037,ARG13,9
USA28037,ARG14,14
USA28037,ARG15,6
USA28037,ARG16,6
USA28037,ARG17,5
USA28037,ARG18,9
USA28037,ARG19,4
USA28037,ARG2,8
USA28037,ARG20,1
USA28037,ARG21,8
USA28037,ARG22,5
USA28037,ARG23,11
USA28037,ARG24,5
USA28037,ARG3,8
USA28037,ARG4,4
USA28037,ARG5,1
USA28037,ARG6,12
USA28037,ARG7,7
USA28037,ARG8,4
USA28037,ARG9,6
USA28037,MEX1,24
USA28037,MEX10,636
USA28037,MEX11,15
USA28037,MEX12,33
USA28037,MEX13,21
USA28037,MEX14,30
USA28037,MEX15,11
USA28037,MEX16,38
USA28037,MEX17,8
USA28037,MEX18,15
USA28037,MEX19,62
USA28037,MEX2,22
USA28037,MEX20,11
USA28037,MEX21,21
USA28037,MEX22,15
USA28037,MEX23,23
USA28037,MEX24,22
USA28037,MEX25,14
USA28037,MEX26,15
USA28037,MEX27,18
USA28037,MEX28,33
USA28037,MEX29,7
USA28037,MEX3,31
USA28037,MEX30,26
USA28037,MEX31,21
USA28037,MEX32,720
USA28037,MEX4,25
USA28037,MEX5,109
USA28037,MEX6,66
USA28037,MEX7,116
USA28037,MEX8,14
USA28037,MEX9,12
USA28039,ARG1,11
USA28039,ARG10,4
USA28039,ARG11,9
USA28039,ARG12,9
USA28039,ARG13,13
USA28039,ARG14,13
USA28039,ARG15,9
USA28039,ARG16,11
USA28039,ARG17,6
USA28039,ARG18,8
USA28039,ARG19,8
USA28039,ARG2,13
USA28039,ARG20,3
USA28039,ARG21,8
USA28039,ARG22,6
USA28039,ARG23,8
USA28039,ARG24,7
USA28039,ARG3,13
USA28039,ARG4,11
USA28039,ARG5,47
USA28039,ARG6,16
USA28039,ARG7,9
USA28039,ARG8,7
USA28039,ARG9,9
USA28039,MEX1,50
USA28039,MEX10,37
USA28039,MEX11,950
USA28039,MEX12,25
USA28039,MEX13,144
USA28039,MEX14,78
USA28039,MEX15,71
USA28039,MEX16,152
USA28039,MEX17,46
USA28039,MEX18,33
USA28039,MEX19,256
USA28039,MEX2,63
USA28039,MEX20,310
USA28039,MEX21,66
USA28039,MEX22,520
USA28039,MEX23,43
USA28039,MEX24,1042
USA28039,MEX25,60
USA28039,MEX26,40
USA28039,MEX27,43
USA28039,MEX28,777
USA28039,MEX29,54
USA28039,MEX3,55
USA28039,MEX30,230
USA28039,MEX31,24
USA28039,MEX32,73
USA28039,MEX4,32
USA28039,MEX5,35
USA28039,MEX6,74
USA28039,MEX7,61
USA28039,MEX8,46
USA28039,MEX9,62
USA28041,ARG1,6
USA28041,ARG10,4
USA28041,ARG11,5
USA28041,ARG12,8
USA28041,ARG13,4
USA28041,ARG14,10
USA28041,ARG15,6
USA28041,ARG16,8
USA28041,ARG17,6
USA28041,ARG18,6
USA28041,ARG19,7
USA28041,ARG2,5
USA28041,ARG20,3
USA28041,ARG21,4
USA28041,ARG22,6
USA28041,ARG23,4
USA28041,ARG24,7
USA28041,ARG3,11
USA28041,ARG4,1
USA28041,ARG5,8
USA28041,ARG6,10
USA28041,ARG7,3
USA28041,ARG8,7
USA28041,ARG9,13
USA28041,MEX1,26
USA28041,MEX10,18
USA28041,MEX11,195
USA28041,MEX12,13
USA28041,MEX13,22
USA28041,MEX14,26
USA28041,MEX15,18
USA28041,MEX16,45
USA28041,MEX17,138
USA28041,MEX18,22
USA28041,MEX19,30
USA28041,MEX2,44
USA28041,MEX20,20
USA28041,MEX21,42
USA28041,MEX22,61
USA28041,MEX23,63
USA28041,MEX24,161
USA28041,MEX25,19
USA28041,MEX26,25
USA28041,MEX27,48
USA28041,MEX28,160
USA28041,MEX29,24
USA28041,MEX3,28
USA28041,MEX30,131
USA28041,MEX31,18
USA28041,MEX32,68
USA28041,MEX4,36
USA28041,MEX5,132
USA28041,MEX6,37
USA28041,MEX7,22
USA28041,MEX8,19
USA28041,MEX9,20
USA28043,ARG1,9
USA28043,ARG10,6
USA28043,ARG11,7
USA28043,ARG12,4
USA28043,ARG13,9
USA28043,ARG14,7
USA28043,ARG15,5
USA28043,ARG16,7
USA28043,ARG17,8
USA28043,ARG18,6
USA28043,ARG19,4
USA28043,ARG2,7
USA28043,ARG20,7
USA28043,ARG21,7
USA28043,ARG22,7
USA28043,ARG23,7
USA28043,ARG24,7
USA28043,ARG3,5
USA28043,ARG4,7
USA28043,ARG5,7
USA28043,ARG6,14
USA28043,ARG7,8
USA28043,ARG8,7
USA28043,ARG9,4
USA28043,MEX1,16
USA28043,MEX10,14
USA28043,MEX11,22
USA28043,MEX12,38
USA28043,MEX13,13
USA28043,MEX14,23
USA28043,MEX15,37
USA28043,MEX16,35
USA28043,MEX17,13
USA28043,MEX18,15
USA28043,MEX19,47
USA28043,MEX2,142
USA28043,MEX20,162
USA28043,MEX21,18
USA28043,MEX22,17
USA28043,MEX23,43
USA28043,MEX24,34
USA28043,MEX25,11
USA28043,MEX26,17
USA28043,MEX27,28
USA28043,MEX28,70
USA28043,MEX29,12
USA28043,MEX3,22
USA28043,MEX30,21
USA28043,MEX31,23
USA28043,MEX32,13
USA28043,MEX4,20
USA28043,MEX5,179
USA28043,MEX6,164
USA28043,MEX7,20
USA28043,MEX8,16
USA28043,MEX9,17
USA28045,ARG1,15
USA28045,ARG10,6
USA28045,ARG11,15
USA28045,ARG12,8
USA28045,ARG13,12
USA28045,ARG14,9
USA28045,ARG15,11
USA28045,ARG16,7
USA28045,ARG17,6
USA28045,ARG18,10
USA28045,ARG19,10
USA28045,ARG2,11
USA28045,ARG20,11
USA28045,ARG21,12
USA28045,ARG22,6
USA28045,ARG23,11
USA28045,ARG24,8
USA28045,ARG3,7
USA28045,ARG4,8
USA28045,ARG5,14
USA28045,ARG6,29
USA28045,ARG7,7
USA28045,ARG8,16
USA28045,ARG9,10
USA28045,MEX1,28
USA28045,MEX10,55
USA28045,MEX11,57
USA28045,MEX12,56
USA28045,MEX13,231
USA28045,MEX14,57
USA28045,MEX15,27
USA28045,MEX16,99
USA28045,MEX17,22
USA28045,MEX18,42
USA28045,MEX19,43
USA28045,MEX2,79
USA28045,MEX20,134
USA28045,MEX21,23
USA28045,MEX22,54
USA28045,MEX23,71
USA28045,MEX24,67
USA28045,MEX25,39
USA28045,MEX26,31
USA28045,MEX27,25
USA28045,MEX28,95
USA28045,MEX29,19
USA28045,MEX3,46
USA28045,MEX30,50
USA28045,MEX31,30
USA28045,MEX32,39
USA28045,MEX4,34
USA28045,MEX5,53
USA28045,MEX6,41
USA28045,MEX7,84
USA28045,MEX8,58
USA28045,MEX9,32
USA28047,ARG1,20
USA28047,ARG10,10
USA28047,ARG11,18
USA28047,ARG12,9
USA28047,ARG13,17
USA28047,ARG14,22
USA28047,ARG15,16
USA28047,ARG16,15
USA28047,ARG17,13
USA28047,ARG18,12
USA28047,ARG19,15
USA28047,ARG2,15
USA28047,ARG20,21
USA28047,ARG21,16
USA28047,ARG22,11
USA28047,ARG23,20
USA28047,ARG24,11
USA28047,ARG3,9
USA28047,ARG4,13
USA28047,ARG5,19
USA28047,ARG6,34
USA28047,ARG7,16
USA28047,ARG8,18
USA28047,ARG9,15
USA28047,MEX1,226
USA28047,MEX10,90
USA28047,MEX11,149
USA28047,MEX12,64
USA28047,MEX13,121
USA28047,MEX14,72
USA28047,MEX15,55
USA28047,MEX16,113
USA28047,MEX17,66
USA28047,MEX18,102
USA28047,MEX19,99
USA28047,MEX2,76
USA28047,MEX20,104
USA28047,MEX21,104
USA28047,MEX22,125
USA28047,MEX23,123
USA28047,MEX24,316
USA28047,MEX25,52
USA28047,MEX26,57
USA28047,MEX27,48
USA28047,MEX28,195
USA28047,MEX29,88
USA28047,MEX3,84
USA28047,MEX30,131
USA28047,MEX31,43
USA28047,MEX32,213
USA28047,MEX4,70
USA28047,MEX5,242
USA28047,MEX6,98
USA28047,MEX7,168
USA28047,MEX8,46
USA28047,MEX9,57
USA28049,ARG1,14
USA28049,ARG10,9
USA28049,ARG11,12
USA28049,ARG12,9
USA28049,ARG13,13
USA28049,ARG14,17
USA28049,ARG15,11
USA28049,ARG16,9
USA28049,ARG17,11
USA28049,ARG18,12
USA28049,ARG19,9
USA28049,ARG2,17
USA28049,ARG20,10
USA28049,ARG21,12
USA28049,ARG22,10
USA28049,ARG23,11
USA28049,ARG24,13
USA28049,ARG3,9
USA28049,ARG4,13
USA28049,ARG5,12
USA28049,ARG6,24
USA28049,ARG7,17
USA28049,ARG8,10
USA28049,ARG9,12
USA28049,MEX1,107
USA28049,MEX10,62
USA28049,MEX11,150
USA28049,MEX12,126
USA28049,MEX13,152
USA28049,MEX14,65
USA28049,MEX15,45
USA28049,MEX16,142
USA28049,MEX17,94
USA28049,MEX18,34
USA28049,MEX19,74
USA28049,MEX2,52
USA28049,MEX20,124
USA28049,MEX21,55
USA28049,MEX22,233
USA28049,MEX23,110
USA28049,MEX24,230
USA28049,MEX25,50
USA28049,MEX26,50
USA28049,MEX27,75
USA28049,MEX28,171
USA28049,MEX29,41
USA28049,MEX3,68
USA28049,MEX30,137
USA28049,MEX31,46
USA28049,MEX32,255
USA28049,MEX4,40
USA28049,MEX5,311
USA28049,MEX6,71
USA28049,MEX7,77
USA28049,MEX8,77
USA28049,MEX9,41
USA28051,ARG1,9
USA28051,ARG10,4
USA28051,ARG11,4
USA28051,ARG12,5
USA28051,ARG13,8
USA28051,ARG14,10
USA28051,ARG15,6
USA28051,ARG16,6
USA28051,ARG17,6
USA28051,ARG18,6
USA28051,ARG19,3
USA28051,ARG2,7
USA28051,ARG20,9
USA28051,ARG21,9
USA28051,ARG22,7
USA28051,ARG23,3
USA28051,ARG24,8
USA28051,ARG3,1
USA28051,ARG4,11
USA28051,ARG5,7
USA28051,ARG6,9
USA28051,ARG7,11
USA28051,ARG8,7
USA28051,ARG9,7
USA28051,MEX1,35
USA28051,MEX10,19
USA28051,MEX11,24
USA28051,MEX12,11
USA28051,MEX13,34
USA28051,MEX14,54
USA28051,MEX15,14
USA28051,MEX16,44
USA28051,MEX17,10
USA28051,MEX18,15
USA28051,MEX19,49
USA28051,MEX2,20
USA28051,MEX20,64
USA28051,MEX21,13
USA28051,MEX22,116
USA28051,MEX23,27
USA28051,MEX24,307
USA28051,MEX25,13
USA28051,MEX26,15
USA28051,MEX27,13
USA28051,MEX28,143
USA28051,MEX29,19
USA28051,MEX3,23
USA28051,MEX30,15
USA28051,MEX31,15
USA28051,MEX32,29
USA28051,MEX4,16
USA28051,MEX5,93
USA28051,MEX6,22
USA28051,MEX7,47
USA28051,MEX8,13
USA28051,MEX9,17
USA28053,ARG1,9
USA28053,ARG10,9
USA28053,ARG11,10
USA28053,ARG12,5
USA28053,ARG13,8
USA28053,ARG14,8
USA28053,ARG15,20
USA28053,ARG16,6
USA28053,ARG17,5
USA28053,ARG18,9
USA28053,ARG19,8
USA28053,ARG2,10
USA28053,ARG20,10
USA28053,ARG21,8
USA28053,ARG22,12
USA28053,ARG23,1
USA28053,ARG24,9
USA28053,ARG3,19
USA28053,ARG4,11
USA28053,ARG5,7
USA28053,ARG6,8
USA28053,ARG7,5
USA28053,ARG8,5
USA28053,ARG9,12
USA28053,MEX1,30
USA28053,MEX10,31
USA28053,MEX11,527
USA28053,MEX12,17
USA28053,MEX13,24
USA28053,MEX14,35
USA28053,MEX15,22
USA28053,MEX16,56
USA28053,MEX17,17
USA28053,MEX18,14
USA28053,MEX19,56
USA28053,MEX2,36
USA28053,MEX20,32
USA28053,MEX21,27
USA28053,MEX22,50
USA28053,MEX23,30
USA28053,MEX24,695
USA28053,MEX25,15
USA28053,MEX26,17
USA28053,MEX27,13
USA28053,MEX28,320
USA28053,MEX29,18
USA28053,MEX3,28
USA28053,MEX30,33
USA28053,MEX31,13
USA28053,MEX32,33
USA28053,MEX4,23
USA28053,MEX5,54
USA28053,MEX6,26
USA28053,MEX7,106
USA28053,MEX8,32
USA28053,MEX9,23
USA28055,ARG1,8
USA28055,ARG10,32
USA28055,ARG11,1
USA28055,ARG12,34
USA28055,ARG13,22
USA28055,ARG14,1
USA28055,ARG15,1
USA28055,ARG16,1
USA28055,ARG17,28
USA28055,ARG18,1
USA28055,ARG19,1
USA28055,ARG2,1
USA28055,ARG20,1
USA28055,ARG21,11
USA28055,ARG22,1
USA28055,ARG23,1
USA28055,ARG24,1
USA28055,ARG3,66
USA28055,ARG4,1
USA28055,ARG5,1
USA28055,ARG6,13
USA28055,ARG7,1
USA28055,ARG8,20
USA28055,ARG9,46
USA28055,MEX1,17
USA28055,MEX10,30
USA28055,MEX11,1255
USA28055,MEX12,23
USA28055,MEX13,24
USA28055,MEX14,22
USA28055,MEX15,17
USA28055,MEX16,3
USA28055,MEX17,6
USA28055,MEX18,1
USA28055,MEX19,62
USA28055,MEX2,211
USA28055,MEX20,316
USA28055,MEX21,9
USA28055,MEX22,34
USA28055,MEX23,17
USA28055,MEX24,1727
USA28055,MEX25,23
USA28055,MEX26,12
USA28055,MEX27,25
USA28055,MEX28,92
USA28055,MEX29,34
USA28055,MEX3,36
USA28055,MEX30,35
USA28055,MEX31,21
USA28055,MEX32,18
USA28055,MEX4,1
USA28055,MEX5,17
USA28055,MEX6,26
USA28055,MEX7,104
USA28055,MEX8,1
USA28055,MEX9,23
USA28057,ARG1,9
USA28057,ARG10,6
USA28057,ARG11,20
USA28057,ARG12,4
USA28057,ARG13,9
USA28057,ARG14,11
USA28057,ARG15,8
USA28057,ARG16,10
USA28057,ARG17,6
USA28057,ARG18,8
USA28057,ARG19,6
USA28057,ARG2,9
USA28057,ARG20,5
USA28057,ARG21,7
USA28057,ARG22,7
USA28057,ARG23,9
USA28057,ARG24,7
USA28057,ARG3,5
USA28057,ARG4,7
USA28057,ARG5,8
USA28057,ARG6,16
USA28057,ARG7,10
USA28057,ARG8,8
USA28057,ARG9,6
USA28057,MEX1,33
USA28057,MEX10,23
USA28057,MEX11,91
USA28057,MEX12,66
USA28057,MEX13,109
USA28057,MEX14,54
USA28057,MEX15,59
USA28057,MEX16,42
USA28057,MEX17,20
USA28057,MEX18,16
USA28057,MEX19,31
USA28057,MEX2,30
USA28057,MEX20,32
USA28057,MEX21,57
USA28057,MEX22,38
USA28057,MEX23,34
USA28057,MEX24,122
USA28057,MEX25,17
USA28057,MEX26,23
USA28057,MEX27,29
USA28057,MEX28,46
USA28057,MEX29,16
USA28057,MEX3,37
USA28057,MEX30,50
USA28057,MEX31,20
USA28057,MEX32,77
USA28057,MEX4,19
USA28057,MEX5,44
USA28057,MEX6,26
USA28057,MEX7,24
USA28057,MEX8,23
USA28057,MEX9,26
USA28059,ARG1,19
USA28059,ARG10,10
USA28059,ARG11,16
USA28059,ARG12,39
USA28059,ARG13,25
USA28059,ARG14,16
USA28059,ARG15,15
USA28059,ARG16,14
USA28059,ARG17,10
USA28059,ARG18,14
USA28059,ARG19,24
USA28059,ARG2,14
USA28059,ARG20,15
USA28059,ARG21,14
USA28059,ARG22,10
USA28059,ARG23,14
USA28059,ARG24,11
USA28059,ARG3,19
USA28059,ARG4,12
USA28059,ARG5,17
USA28059,ARG6,33
USA28059,ARG7,10
USA28059,ARG8,11
USA28059,ARG9,11
USA28059,MEX1,170
USA28059,MEX10,116
USA28059,MEX11,114
USA28059,MEX12,66
USA28059,MEX13,66
USA28059,MEX14,114
USA28059,MEX15,39
USA28059,MEX16,178
USA28059,MEX17,47
USA28059,MEX18,213
USA28059,MEX19,96
USA28059,MEX2,87
USA28059,MEX20,132
USA28059,MEX21,84
USA28059,MEX22,331
USA28059,MEX23,67
USA28059,MEX24,132
USA28059,MEX25,94
USA28059,MEX26,41
USA28059,MEX27,41
USA28059,MEX28,221
USA28059,MEX29,49
USA28059,MEX3,62
USA28059,MEX30,119
USA28059,MEX31,35
USA28059,MEX32,211
USA28059,MEX4,31
USA28059,MEX5,89
USA28059,MEX6,145
USA28059,MEX7,297
USA28059,MEX8,83
USA28059,MEX9,45
USA28061,ARG1,10
USA28061,ARG10,8
USA28061,ARG11,4
USA28061,ARG12,12
USA28061,ARG13,9
USA28061,ARG14,46
USA28061,ARG15,10
USA28061,ARG16,11
USA28061,ARG17,4
USA28061,ARG18,5
USA28061,ARG19,6
USA28061,ARG2,8
USA28061,ARG20,3
USA28061,ARG21,6
USA28061,ARG22,5
USA28061,ARG23,13
USA28061,ARG24,7
USA28061,ARG3,5
USA28061,ARG4,5
USA28061,ARG5,5
USA28061,ARG6,13
USA28061,ARG7,4
USA28061,ARG8,4
USA28061,ARG9,7
USA28061,MEX1,18
USA28061,MEX10,18
USA28061,MEX11,17
USA28061,MEX12,11
USA28061,MEX13,78
USA28061,MEX14,37
USA28061,MEX15,22
USA28061,MEX16,19
USA28061,MEX17,16
USA28061,MEX18,21
USA28061,MEX19,28
USA28061,MEX2,27
USA28061,MEX20,16
USA28061,MEX21,66
USA28061,MEX22,20
USA28061,MEX23,30
USA28061,MEX24,32
USA28061,MEX25,13
USA28061,MEX26,20
USA28061,MEX27,33
USA28061,MEX28,55
USA28061,MEX29,48
USA28061,MEX3,25
USA28061,MEX30,63
USA28061,MEX31,15
USA28061,MEX32,34
USA28061,MEX4,20
USA28061,MEX5,44
USA28061,MEX6,33
USA28061,MEX7,27
USA28061,MEX8,14
USA28061,MEX9,16
USA28063,ARG1,20
USA28063,ARG10,11
USA28063,ARG11,25
USA28063,ARG12,18
USA28063,ARG13,17
USA28063,ARG14,19
USA28063,ARG15,22
USA28063,ARG16,21
USA28063,ARG17,14
USA28063,ARG18,9
USA28063,ARG19,8
USA28063,ARG2,13
USA28063,ARG20,26
USA28063,ARG21,14
USA28063,ARG22,15
USA28063,ARG23,11
USA28063,ARG24,15
USA28063,ARG3,11
USA28063,ARG4,25
USA28063,ARG5,8
USA28063,ARG6,22
USA28063,ARG7,14
USA28063,ARG8,17
USA28063,ARG9,15
USA28063,MEX1,15
USA28063,MEX10,33
USA28063,MEX11,199
USA28063,MEX12,9
USA28063,MEX13,24
USA28063,MEX14,25
USA28063,MEX15,14
USA28063,MEX16,22
USA28063,MEX17,10
USA28063,MEX18,16
USA28063,MEX19,80
USA28063,MEX2,22
USA28063,MEX20,23
USA28063,MEX21,12
USA28063,MEX22,22
USA28063,MEX23,19
USA28063,MEX24,15
USA28063,MEX25,14
USA28063,MEX26,29
USA28063,MEX27,13
USA28063,MEX28,29
USA28063,MEX29,15
USA28063,MEX3,25
USA28063,MEX30,15
USA28063,MEX31,16
USA28063,MEX32,26
USA28063,MEX4,14
USA28063,MEX5,21
USA28063,MEX6,32
USA28063,MEX7,26
USA28063,MEX8,15
USA28063,MEX9,13
USA28065,ARG1,8
USA28065,ARG10,7
USA28065,ARG11,16
USA28065,ARG12,11
USA28065,ARG13,14
USA28065,ARG14,35
USA28065,ARG15,9
USA28065,ARG16,7
USA28065,ARG17,11
USA28065,ARG18,11
USA28065,ARG19,6
USA28065,ARG2,9
USA28065,ARG20,16
USA28065,ARG21,6
USA28065,ARG22,11
USA28065,ARG23,1
USA28065,ARG24,8
USA28065,ARG3,9
USA28065,ARG4,8
USA28065,ARG5,15
USA28065,ARG6,10
USA28065,ARG7,8
USA28065,ARG8,8
USA28065,ARG9,6
USA28065,MEX1,10
USA28065,MEX10,14
USA28065,MEX11,12
USA28065,MEX12,11
USA28065,MEX13,26
USA28065,MEX14,38
USA28065,MEX15,12
USA28065,MEX16,17
USA28065,MEX17,9
USA28065,MEX18,10
USA28065,MEX19,29
USA28065,MEX2,12
USA28065,MEX20,49
USA28065,MEX21,8
USA28065,MEX22,37
USA28065,MEX23,20
USA28065,MEX24,18
USA28065,MEX25,7
USA28065,MEX26,12
USA28065,MEX27,14
USA28065,MEX28,30
USA28065,MEX29,10
USA28065,MEX3,17
USA28065,MEX30,21
USA28065,MEX31,12
USA28065,MEX32,20
USA28065,MEX4,28
USA28065,MEX5,11
USA28065,MEX6,16
USA28065,MEX7,14
USA28065,MEX8,10
USA28065,MEX9,14
USA28067,ARG1,10
USA28067,ARG10,10
USA28067,ARG11,7
USA28067,ARG12,7
USA28067,ARG13,9
USA28067,ARG14,35
USA28067,ARG15,11
USA28067,ARG16,7
USA28067,ARG17,12
USA28067,ARG18,10
USA28067,ARG19,9
USA28067,ARG2,9
USA28067,ARG20,6
USA28067,ARG21,8
USA28067,ARG22,8
USA28067,ARG23,11
USA28067,ARG24,9
USA28067,ARG3,10
USA28067,ARG4,11
USA28067,ARG5,8
USA28067,ARG6,15
USA28067,ARG7,11
USA28067,ARG8,9
USA28067,ARG9,10
USA28067,MEX1,291
USA28067,MEX10,46
